RSN,EQID,Station_Code,Magnitude,Fault_Mechanisc,depth,Joyner_Boore_Rjb,Soil_site_class,PGA,T0.010S,T0.020S,T0.030S,T0.040S,T0.050S,T0.060S,T0.070S,T0.080S,T0.090S,T0.100S,T0.150S,T0.200S,T0.250S,T0.300S,T0.400S,T0.500S,T0.800S,T1.000S,T1.200S,T1.500S,T1.800S,T2.000S,T2.500S,T3.000S,T3.500S,T4.000S,T5.000S
803,163,THM,5.28,0,8.4,64.28,C,0.0011583,0.0011765,0.0011767,0.0011656,0.0012193,0.0012759,0.0012708,0.0013752,0.0016076,0.0017494,0.0017743,0.0022044,0.0024105,0.0034789,0.0034098,0.0032015,0.0030216,0.0014136,0.0010097,0.00073081,0.00052981,0.00037706,0.00026525,0.00024403,0.00018827,0.00011388,6.06E-05,2.66E-05
804,163,BKT,5.28,0,8.4,59.75,C,0.00122,0.0012186,0.0012355,0.001265,0.0013173,0.001327,0.0015897,0.0015483,0.0014935,0.001598,0.0017347,0.0020567,0.002389,0.0045633,0.003723,0.0023527,0.0020563,0.001104,0.0013755,0.0012378,0.0011184,0.00071307,0.00052677,0.00045212,0.00017639,9.08E-05,6.50E-05,3.11E-05
805,163,RNB,5.28,0,8.4,70.77,C,0.0017435,0.0017599,0.0017971,0.0017812,0.0023316,0.0025403,0.0027874,0.0026671,0.002869,0.0032544,0.0032263,0.003989,0.0032653,0.005943,0.0068633,0.0039171,0.0028762,0.0016698,0.000944,0.0005729,0.00055706,0.00033151,0.00034944,0.00017457,0.00010435,7.81E-05,6.65E-05,3.31E-05
806,163,PPR,5.28,0,8.4,69.39,C,0.0012097,0.0012161,0.0012308,0.0013195,0.0013617,0.0017347,0.0021831,0.0027166,0.0027722,0.0025004,0.0026308,0.0024746,0.0030634,0.0025935,0.0026004,0.003154,0.0025441,0.0013052,0.00090634,0.00060942,0.00046117,0.00031919,0.00030347,0.00022343,0.00010896,7.12E-05,4.04E-05,2.24E-05
807,163,KPN,5.28,0,8.4,66.69,C,0.0019159,0.001917,0.0019565,0.0019688,0.0020949,0.0022324,0.0025815,0.0027891,0.0028169,0.003356,0.0036605,0.0045852,0.0043214,0.0057463,0.0061647,0.0043523,0.0028118,0.0011545,0.00079852,0.00057206,0.00043832,0.00024373,0.00018648,8.11E-05,4.75E-05,3.37E-05,2.48E-05,1.49E-05
808,164,ALB,5.5,0,7,481.23,B,0.00035112,0.00043169,0.00046113,0.00059989,0.00061046,0.0006638,0.00072501,0.00067041,0.00063264,0.00075443,0.00095816,0.00089966,0.00080661,0.00066687,0.0005439,0.00065664,0.0005505,0.00044508,0.00029815,0.00025184,0.00024978,0.00020196,0.00018693,0.00012421,6.87E-05,3.75E-05,3.34E-05,2.98E-05
809,164,VNS,5.5,0,7,392.84164,C,0.0014116,0.0014257,0.001518,0.0015615,0.0015675,0.0015539,0.0015389,0.001749,0.0018708,0.0020727,0.0025994,0.0034906,0.0054409,0.0033633,0.0032741,0.0030457,0.0023578,0.0014039,0.0009554,0.00093625,0.00059391,0.000399,0.00033909,0.0003578,0.00038962,0.00025641,0.00016953,8.37E-05
810,164,GRP,5.5,0,7,281.94121,C,0.0013711,0.0014123,0.0013865,0.0016181,0.0014395,0.0014704,0.0016177,0.0017497,0.0019837,0.0022849,0.003144,0.0046381,0.0045466,0.0041748,0.003145,0.0024524,0.002687,0.0013136,0.00066518,0.00051768,0.0004371,0.00055102,0.00045172,0.00048602,0.00033028,0.0003507,0.00027385,0.00020827
811,164,BRP,5.5,0,7,396.75338,B,0.001036,0.0013575,0.0012284,0.001042,0.0010866,0.0011745,0.0012166,0.0013431,0.001334,0.001633,0.0016062,0.0025043,0.0031807,0.0031826,0.0026048,0.002169,0.0022584,0.0013006,0.0010397,0.00056818,0.00047314,0.00041913,0.00038335,0.00038358,0.0002065,0.00017284,0.00014867,0.00015916
812,164,GDA,5.5,0,7,383.31469,C,0.0010927,0.0011767,0.0012252,0.0011825,0.0012346,0.0012506,0.0012567,0.0013891,0.0016114,0.001993,0.002011,0.0043211,0.002943,0.0025423,0.0027454,0.0025792,0.0024709,0.0016142,0.0011574,0.0006724,0.00077277,0.00071725,0.00069844,0.00034193,0.00022319,0.000223,0.00022389,0.00015074
813,164,FZB,5.5,0,7,401.132,C,0.0013536,0.0013978,0.0014334,0.0015446,0.0015082,0.0014905,0.0016846,0.0016728,0.0020514,0.0025486,0.0023764,0.0048204,0.0051651,0.0042354,0.0033564,0.0020045,0.001771,0.00091812,0.00060063,0.00047284,0.0006101,0.00050036,0.00040479,0.00033668,0.00035543,0.00021914,0.00018721,0.00014655
814,164,AMT,5.5,0,7,464.65548,B,0.00087289,0.00094046,0.00099008,0.0011013,0.0010726,0.0010998,0.0010975,0.0012649,0.0011026,0.0010489,0.0010174,0.0022974,0.0023561,0.0020262,0.0020487,0.001544,0.0011761,0.00062104,0.00046495,0.00030579,0.0003445,0.00024703,0.00022229,0.00015346,0.00011173,0.00013935,0.00010937,6.99E-05
815,164,RBL,5.5,0,7,497.17421,C,0.00067416,0.00073305,0.00079599,0.00081551,0.00072952,0.00076717,0.00078775,0.00081394,0.00093201,0.00090736,0.00095729,0.0026269,0.0020967,0.0017995,0.0011536,0.0019681,0.001169,0.00058414,0.00050252,0.00031023,0.00031732,0.00027962,0.00021889,0.0001724,0.00014975,0.00016266,0.00012548,5.84E-05
816,164,KNP,5.5,0,7,574.28079,B,0.00045914,0.00053195,0.00055716,0.0006397,0.00072103,0.00067062,0.0008482,0.000927,0.0010466,0.001423,0.00149,0.0013508,0.0015318,0.0010766,0.00095599,0.00070666,0.00072773,0.00052304,0.00043483,0.00026533,0.00015864,0.0001624,0.00015926,0.0001989,0.00020452,9.28E-05,7.36E-05,3.73E-05
817,164,RAT,5.5,0,7,686.70721,A,0.00043589,0.00053368,0.00058911,0.00061497,0.00059186,0.00060836,0.00082172,0.0012207,0.0010466,0.0009163,0.00087982,0.0017207,0.0017002,0.00065767,0.00040376,0.0006713,0.00099954,0.00024257,0.00013792,8.46E-05,6.00E-05,7.03E-05,6.45E-05,4.16E-05,3.32E-05,2.91E-05,2.09E-05,1.47E-05
818,164,AGR,5.5,0,7,798.39624,C,0.00031515,0.0003752,0.0004858,0.00051641,0.00048853,0.00039085,0.00039824,0.00041905,0.00043304,0.00048318,0.00058185,0.00075919,0.00092503,0.00075565,0.00056026,0.00074084,0.00082996,0.00058408,0.00043577,0.00061813,0.00052807,0.00022538,0.00018842,0.00010329,7.69E-05,6.59E-05,4.29E-05,2.52E-05
819,164,ALG,5.5,0,7,815.19845,C,0.00031095,0.00036402,0.00046318,0.00048909,0.00078303,0.00076749,0.00046014,0.00045159,0.00045319,0.00047558,0.00052665,0.00084534,0.00081386,0.00062221,0.00054247,0.00055793,0.00051098,0.00028464,0.00015191,0.00011319,0.00015365,0.00015919,0.00017542,7.32E-05,6.18E-05,4.07E-05,2.86E-05,1.68E-05
820,164,SDR,5.5,0,7,748.53304,C,0.00044559,0.00057532,0.0007347,0.0015524,0.0017447,0.0016726,0.0016656,0.0018357,0.0011287,0.0013833,0.0012916,0.00071906,0.00068314,0.00052369,0.00045696,0.00048377,0.00066528,0.00044355,0.00026417,0.00023209,0.00017297,0.00011892,0.00010386,0.00011292,0.00010527,8.47E-05,5.51E-05,2.43E-05
821,164,NAR,5.5,0,7,753.2832,C,0.00048159,0.00059046,0.0005667,0.00060435,0.00058914,0.00055607,0.00062075,0.00056476,0.00056688,0.00062345,0.00074774,0.001341,0.0015707,0.0014065,0.00092392,0.0006453,0.00072159,0.00041967,0.00026139,0.00017493,0.00021731,0.00016845,0.00012822,7.10E-05,5.53E-05,5.21E-05,4.96E-05,2.44E-05
822,164,PHN,5.5,0,7,582.88635,C,0.00046122,0.00048039,0.00071888,0.00067526,0.00052751,0.00060831,0.00052127,0.00047736,0.00051866,0.00059589,0.00066164,0.0010257,0.0015097,0.00098104,0.00084703,0.00058752,0.00069588,0.00047338,0.00027325,0.00023614,0.00026938,0.00019272,0.00021508,0.0001401,0.0001069,7.49E-05,7.17E-05,5.67E-05
823,164,BSR,5.5,0,7,618.83821,C,0.0003035,0.00041515,0.00049358,0.00049011,0.00042464,0.00041767,0.00040413,0.00034713,0.00041166,0.00047495,0.00061546,0.00064265,0.00075154,0.0007185,0.00059254,0.00052318,0.00052522,0.000442,0.00024709,0.00013183,0.00014844,0.00016477,0.0001409,0.00011964,8.81E-05,7.14E-05,6.78E-05,7.90E-05
824,164,ALM,5.5,0,7,669.1261,C,0.00038008,0.00046679,0.00052672,0.00068685,0.00072137,0.0012754,0.0012469,0.00085244,0.0010874,0.0010763,0.00091031,0.0013567,0.0005826,0.0004844,0.00034367,0.00025103,0.0002136,9.76E-05,6.60E-05,3.39E-05,2.76E-05,2.40E-05,2.27E-05,2.43E-05,1.76E-05,1.67E-05,1.23E-05,9.28E-06
825,164,TKT,5.5,0,7,684.28988,C,0.00024155,0.0005933,0.00077993,0.00074651,0.00072458,0.00048753,0.00047623,0.00040566,0.00030964,0.00027431,0.00027223,0.00031088,0.00028288,0.00025076,0.0001999,0.00015683,0.00014808,8.72E-05,7.37E-05,4.88E-05,3.60E-05,4.36E-05,5.04E-05,3.08E-05,2.57E-05,2.07E-05,1.80E-05,1.18E-05
826,164,TDR,5.5,0,7,723.28268,C,0.00024631,0.0004159,0.00058058,0.00044584,0.00042816,0.00039259,0.00035347,0.00032879,0.00032037,0.00031847,0.00037296,0.00055465,0.00064204,0.00043785,0.00042295,0.0003497,0.00029007,0.00029337,0.00021397,0.00013593,0.00013206,0.00014524,0.00015363,9.59E-05,9.15E-05,9.72E-05,8.02E-05,6.30E-05
827,164,MRT,5.5,0,7,840.32906,C,0.00024732,0.00035808,0.00042862,0.00050658,0.00048133,0.00056006,0.00053058,0.00041407,0.00038965,0.00035609,0.00036434,0.00081968,0.00063189,0.00062072,0.00058203,0.00038701,0.0004513,0.00021238,0.00014181,8.41E-05,9.70E-05,9.65E-05,7.70E-05,4.53E-05,5.23E-05,5.58E-05,6.63E-05,2.99E-05
828,164,HDR,5.5,0,7,818.22166,C,0.00033794,0.00048229,0.00053352,0.00050351,0.00057655,0.00069143,0.00065552,0.00064708,0.00055561,0.00065862,0.00063645,0.0010111,0.001058,0.00085173,0.00067366,0.00055071,0.00063386,0.0003349,0.00020814,0.00013122,9.33E-05,9.27E-05,7.60E-05,5.54E-05,5.48E-05,3.94E-05,4.15E-05,2.61E-05
829,164,RPG,5.5,0,7,749.303,C,0.00018861,0.00033562,0.00045173,0.00044068,0.00044771,0.00039105,0.00033717,0.00030631,0.0002804,0.00028655,0.00036801,0.00041174,0.00049987,0.00047251,0.0003729,0.00033314,0.00033461,0.00020901,0.00012184,7.07E-05,3.75E-05,3.93E-05,3.39E-05,2.94E-05,2.13E-05,2.02E-05,1.74E-05,1.04E-05
830,164,CDG,5.5,0,7,958.01886,B,0.00020338,0.00036031,0.00044268,0.0004809,0.00047504,0.00038751,0.00035486,0.00029633,0.00028878,0.0002807,0.00024965,0.00025608,0.00034932,0.00036805,0.00035722,0.00035418,0.00033206,0.00022039,0.00015723,0.00010916,8.79E-05,7.86E-05,8.07E-05,7.42E-05,6.74E-05,5.50E-05,3.50E-05,2.76E-05
831,164,KTP,5.5,0,7,77.24,B,0.0046556,0.0046621,0.0048391,0.0050923,0.0064943,0.0072649,0.0099744,0.012932,0.01073,0.013431,0.011698,0.019585,0.011683,0.0076536,0.0044392,0.0043868,0.0039266,0.001883,0.0012538,0.00075153,0.00071832,0.0003918,0.00037922,0.00026307,0.00024723,0.00021841,0.00015912,0.00011229
832,164,TVU,5.5,0,7,75.71,C,0.0075593,0.0075559,0.0076354,0.0077214,0.0078963,0.0081087,0.0080989,0.0093034,0.011652,0.011356,0.012635,0.014895,0.017965,0.021208,0.016749,0.029276,0.027017,0.012931,0.009409,0.0076161,0.0068585,0.0069955,0.0065437,0.00632,0.0024664,0.0010953,0.00082456,0.00044649
833,164,PTN,5.5,0,7,72.74,C,0.0054776,0.0055136,0.0057195,0.0056248,0.0062646,0.0067547,0.0077802,0.0099455,0.012755,0.013165,0.015868,0.015985,0.013653,0.010155,0.011722,0.008917,0.00689,0.0040657,0.0036691,0.0035879,0.0038117,0.0036078,0.0043591,0.0053378,0.005302,0.0035797,0.0018139,0.0006378
834,164,THM,5.5,0,7,67.12,C,0.0080786,0.0080661,0.0080505,0.0082159,0.0084149,0.008721,0.0095098,0.010361,0.010645,0.012515,0.013935,0.027448,0.019483,0.029492,0.016727,0.01916,0.016649,0.0085622,0.0077703,0.0053562,0.0049884,0.0050305,0.0038429,0.0033287,0.006951,0.0052066,0.0025646,0.00089203
835,164,BKT,5.5,0,7,62.45,C,0.0058071,0.0058077,0.0060267,0.0058357,0.0062574,0.0067561,0.0072606,0.0082964,0.0091258,0.0098728,0.010663,0.015508,0.012855,0.017211,0.014215,0.014125,0.014164,0.011992,0.0074898,0.0063298,0.0074045,0.0066369,0.0051601,0.003531,0.0031212,0.0013514,0.0008866,0.00046587
836,164,RNB,5.5,0,7,72.86,C,0.011893,0.011935,0.012071,0.012861,0.013357,0.015629,0.01963,0.018726,0.025544,0.024508,0.02175,0.033241,0.021432,0.03255,0.029227,0.03199,0.02324,0.013368,0.0054471,0.0038226,0.0051025,0.0037922,0.0034117,0.0025971,0.0033697,0.0026745,0.0015138,0.00051835
837,164,PPR,5.5,0,7,73.37,C,0.0070952,0.0071465,0.0072318,0.007377,0.0087069,0.01055,0.011683,0.018072,0.021977,0.017384,0.018289,0.026409,0.016706,0.01833,0.014963,0.013527,0.014982,0.0070078,0.0071722,0.0055185,0.0046127,0.0037031,0.0048881,0.0046509,0.0038666,0.0022089,0.0012531,0.00062931
838,164,KPN,5.5,0,7,70.84,C,0.010981,0.011057,0.011246,0.011527,0.012085,0.013236,0.014884,0.017948,0.020946,0.023064,0.023396,0.037823,0.022852,0.025784,0.024548,0.02132,0.012652,0.010077,0.0048981,0.0038058,0.0041289,0.0027502,0.001648,0.00092701,0.00073356,0.00063135,0.00046311,0.0002282
839,165,ADIB,4,0,10,60.809054,A,0.0025608,0.0026819,0.0032579,0.0053477,0.0069179,0.0092908,0.0075599,0.010225,0.011514,0.0083247,0.0051754,0.0013297,0.00074254,0.00063997,0.00059256,0.00053032,0.00042632,0.00025768,0.00019632,0.00014266,0.00013054,0.00012504,0.00012292,0.00010685,9.15E-05,9.74E-05,9.97E-05,8.91E-05
840,165,AULI,4,0,10,8.4766328,A,0.0023098,0.0023863,0.0026779,0.0037284,0.0054517,0.0064892,0.0082305,0.006484,0.0051781,0.0043735,0.003627,0.004236,0.0024818,0.0018329,0.0010882,0.000581,0.00044673,0.00031713,0.00029501,0.00023774,0.00016828,0.00014228,0.00011012,8.95E-05,8.32E-05,8.31E-05,8.42E-05,7.48E-05
841,165,CNKB,4,0,10,30.739134,A,0.042341,0.046739,0.082716,0.15392,0.10344,0.075812,0.065945,0.082064,0.053722,0.033778,0.025196,0.01243,0.0071092,0.0052004,0.0042297,0.0032896,0.0035675,0.0027731,0.002592,0.0023826,0.0020599,0.0016096,0.0012971,0.00087027,0.00065586,0.00043777,0.00032398,0.00021436
842,165,GCHR,4,0,10,54.742161,A,0.0045279,0.004659,0.0051931,0.0078046,0.013324,0.015327,0.012648,0.014269,0.01102,0.010613,0.0089005,0.0059427,0.0044396,0.0032304,0.0021816,0.00086608,0.00055818,0.00026166,0.00018424,0.00014852,0.00013956,9.76E-05,9.93E-05,9.13E-05,0.00010177,0.00010035,8.97E-05,7.18E-05
843,165,GLTR,4,0,10,58.378002,A,0.0057109,0.0057952,0.0060516,0.0067681,0.0089967,0.01436,0.021335,0.03043,0.024037,0.016236,0.020057,0.0081982,0.004225,0.0022977,0.0013169,0.00058371,0.00047412,0.00029461,0.00019747,0.00018335,0.00019069,0.00012663,0.00011936,0.00010938,0.00010422,8.83E-05,7.18E-05,7.40E-05
844,165,JMTH,4,0,10,6.2898748,A,0.00448,0.0045836,0.0049791,0.006404,0.0083087,0.011029,0.011777,0.011784,0.011035,0.010767,0.010912,0.0042973,0.0022959,0.0017191,0.0011681,0.00059163,0.0004201,0.00019091,0.00012892,0.00013171,0.00011439,0.00010699,0.00010433,0.00010625,8.23E-05,7.28E-05,6.26E-05,7.78E-05
845,165,KKHR,4,0,10,76.487495,A,0.0054675,0.0056521,0.0065786,0.009069,0.015127,0.032943,0.019712,0.012714,0.0094236,0.0077256,0.0043535,0.0021304,0.00086028,0.00072743,0.00065127,0.00036489,0.00035832,0.00021013,0.00021053,0.00018574,0.00017024,0.0001449,0.00010618,0.00014854,0.00014457,9.46E-05,9.96E-05,8.94E-05
846,165,MNDL,4,0,10,34.824729,A,0.031926,0.033167,0.038704,0.056299,0.080774,0.13546,0.095527,0.060183,0.048854,0.036488,0.033246,0.030997,0.015237,0.0086664,0.0053126,0.0025275,0.0022115,0.0011139,0.0010579,0.00081623,0.0007324,0.00062847,0.00056948,0.00039045,0.00029649,0.00025594,0.00023236,0.00017303
847,165,NANP,4,0,10,40.128204,A,0.0058768,0.0060368,0.0065382,0.0080354,0.014787,0.017122,0.020454,0.01927,0.017592,0.012496,0.01437,0.0061053,0.0030026,0.001336,0.00096374,0.00054753,0.0003809,0.00027884,0.00021024,0.00017598,0.0001649,0.00013274,0.00013282,0.00012948,0.00012663,0.00011507,0.00010948,7.63E-05
848,165,PPLK,4,0,10,25.233001,A,0.012286,0.0125,0.01523,0.017321,0.022602,0.022256,0.023431,0.031277,0.030698,0.039659,0.032844,0.028101,0.010264,0.004472,0.0023944,0.0013286,0.0010869,0.00052567,0.0004502,0.00035876,0.00032363,0.00029301,0.00023254,0.00015132,0.00014315,0.00015918,0.00015797,0.00012806
849,165,SMLI,4,0,10,52.573959,A,0.0046128,0.0047918,0.0054038,0.010612,0.01482,0.019784,0.01823,0.011053,0.0090609,0.0092701,0.006926,0.0045402,0.0021031,0.0011258,0.0009152,0.00052334,0.00044235,0.00033437,0.00025009,0.00018401,0.00019551,0.00012443,0.00015938,0.00016363,0.0001586,0.00014053,0.00013271,0.00010383
850,165,STRK,4,0,10,65.048258,A,0.0078533,0.0082231,0.0095651,0.015358,0.018994,0.026676,0.026795,0.02268,0.015931,0.013074,0.01226,0.0028429,0.0022848,0.0012648,0.00098189,0.00079648,0.00055876,0.00032973,0.00029257,0.00021013,0.00018907,0.00017062,0.00013398,0.00012936,0.00011152,0.00012523,0.00011196,8.92E-05
851,165,TLWR,4,0,10,66.438587,A,0.0034289,0.0035669,0.0040702,0.0058276,0.0093779,0.019739,0.014018,0.012291,0.0080614,0.0060506,0.0046845,0.0013803,0.00087328,0.00056869,0.0004105,0.00031324,0.00030238,0.0001783,0.00013158,0.00015244,0.00014653,0.0001098,0.00011188,0.00011542,9.21E-05,0.00010504,9.99E-05,8.28E-05
852,165,UKMB,4,0,10,60.758602,A,0.0069111,0.0071268,0.0077723,0.011947,0.012177,0.022291,0.03488,0.026085,0.014581,0.010562,0.0088236,0.0037186,0.0020476,0.0018839,0.0015167,0.0015244,0.00083566,0.00070228,0.0004762,0.00029181,0.0002384,0.00020952,0.00020061,0.00018645,0.00020604,0.00017958,0.00015785,0.00012619
853,166,AMUN,3.7,0,10,18.414336,A,0.002221,0.0023133,0.0025152,0.0039649,0.0080321,0.0085355,0.0063623,0.0044011,0.0036283,0.0032708,0.0036924,0.0018054,0.0014587,0.0012715,0.0015463,0.00093334,0.00075801,0.00069418,0.00042274,0.00033554,0.00035713,0.00031131,0.00028467,0.00024974,0.0002246,0.00018358,0.00015189,0.00014175
854,166,CHAM,3.7,0,10,50.204435,A,0.0017353,0.0018151,0.0024186,0.0031658,0.0033834,0.0041494,0.0049598,0.0050255,0.0045759,0.0040554,0.0034085,0.0019584,0.001165,0.00052246,0.00034309,0.00025865,0.00025246,0.0001386,0.00016695,0.00014938,0.00012448,8.81E-05,8.65E-05,8.76E-05,8.31E-05,8.67E-05,7.34E-05,7.48E-05
855,166,CMBB,3.7,0,10,81.426844,A,0.0018756,0.0019675,0.0027678,0.0049159,0.0055492,0.0066194,0.0068153,0.0048529,0.0024395,0.0021057,0.0018964,0.00095793,0.00073148,0.00060849,0.00042858,0.00042413,0.00040301,0.00018056,0.00017866,0.00017643,0.00014845,0.00013198,0.00014155,0.0001202,0.00010881,0.000123,0.00010689,8.29E-05
856,166,DURD,3.7,0,10,20.803843,A,0.0039087,0.0040643,0.0047466,0.0081556,0.0072092,0.0062039,0.0096313,0.008979,0.010688,0.010005,0.0087089,0.0038821,0.0029376,0.001474,0.00087789,0.0005266,0.00029069,0.0002053,0.0001973,0.00017886,0.00014813,0.00014409,0.00014554,0.0001265,9.22E-05,0.00010049,0.00011931,0.00010453
857,166,GDRI,3.7,0,10,40.430449,A,0.00092564,0.00095394,0.0010675,0.0014209,0.0022895,0.0030368,0.0027855,0.0033028,0.0040421,0.0033262,0.0025747,0.0011565,0.00072505,0.00053614,0.00044589,0.00035134,0.00030086,0.0001954,0.00015532,0.00013747,0.00013598,0.00011586,8.83E-05,8.22E-05,9.11E-05,9.47E-05,6.86E-05,5.76E-05
858,166,GHAN,3.7,0,10,23.988196,A,0.0028251,0.0029391,0.0034097,0.0052668,0.0067894,0.012602,0.01271,0.0091528,0.0070284,0.0054404,0.0050764,0.0016069,0.00073546,0.0004861,0.00039264,0.00029016,0.00022054,0.00017689,0.00019379,0.00019027,0.00015176,0.00012071,0.00011129,0.00010737,0.0001229,0.00013618,0.00012114,9.01E-05
859,166,GLTR,3.7,0,10,29.444699,A,0.0028096,0.0028691,0.0030409,0.0035616,0.0051686,0.0074362,0.0094818,0.009376,0.010196,0.009272,0.0081295,0.0032425,0.0019033,0.0010466,0.00066521,0.00033864,0.00028274,0.00023845,0.0001858,0.00012684,0.00011091,0.00010577,0.00010887,0.0001163,0.00010749,0.00010335,0.00010132,0.00012465
860,166,KDKL,3.7,0,10,47.626273,A,0.00079925,0.00084942,0.001145,0.0020272,0.0024523,0.0025419,0.0017044,0.0017806,0.0012806,0.0010961,0.00080242,0.00049794,0.00040043,0.00029029,0.00030594,0.0002885,0.00031858,0.00017625,0.00015715,0.00011529,0.00010648,0.00011519,0.00011313,0.00011134,0.00010664,0.00012952,9.80E-05,9.08E-05
861,166,MTLI,3.7,0,10,57.169778,A,0.00093629,0.00096665,0.0010777,0.0014628,0.0024968,0.0035595,0.0038381,0.0032866,0.00217,0.0017521,0.0013766,0.00053756,0.00037599,0.000367,0.00035087,0.00024988,0.00020109,0.00016057,0.00015062,0.00011934,0.00012034,0.00011183,0.0001307,0.00011019,0.00011219,0.00010026,9.40E-05,7.21E-05
862,166,NUTY,3.7,0,10,44.03603,A,0.00078968,0.000825,0.00099386,0.0018397,0.0029324,0.0026986,0.0024216,0.002285,0.0023899,0.0019772,0.0024757,0.0014064,0.00071493,0.00032735,0.00035947,0.00028209,0.00022697,0.00018819,0.00016716,0.00016866,0.00014686,0.0001457,0.00013894,0.00012607,0.00010622,0.0001079,0.00010172,0.00010047
863,166,UKMB,3.7,0,10,31.462409,A,0.0054165,0.0055083,0.0059392,0.009195,0.0097681,0.01347,0.023262,0.020167,0.013222,0.011403,0.0097748,0.0051561,0.0025103,0.0025898,0.0024389,0.0018851,0.0011776,0.0006643,0.00055143,0.00037795,0.00037791,0.0003337,0.00027655,0.0002641,0.00021915,0.00021612,0.00019925,0.00019121
864,167,BKHL,3.4,0,10,255.09008,A,0.00087864,0.00093743,0.0017507,0.0026889,0.0023447,0.002455,0.0021037,0.0017882,0.001626,0.0017102,0.0016721,0.00096216,0.00070575,0.00075738,0.00071791,0.00066309,0.0006062,0.00039885,0.00031034,0.00026011,0.000214,0.00018349,0.00015089,0.0001465,1.00E-04,9.97E-05,0.00010239,0.00010672
865,167,CHAM,3.4,0,10,42.453293,A,0.0021084,0.0022251,0.0032277,0.0042855,0.0050483,0.0062711,0.0051737,0.006516,0.0068595,0.0047075,0.0036614,0.0024385,0.001925,0.00090436,0.00095965,0.00070749,0.00056988,0.00027552,0.00029772,0.00028285,0.00026875,0.00015774,0.00012954,0.00011794,0.00010321,8.61E-05,8.95E-05,9.25E-05
866,167,CHIB,3.4,0,10,44.005674,A,0.0026644,0.0028539,0.0044641,0.0097838,0.0081302,0.0056806,0.0052781,0.0041868,0.0035381,0.0033589,0.0039752,0.0021156,0.0016265,0.0012337,0.0014253,0.00073154,0.00062482,0.00045776,0.00037448,0.000271,0.00019488,0.00018951,0.00017768,0.00012326,0.00012964,0.0001262,0.00013266,0.00010028
867,167,DNLT,3.4,0,10,27.349644,A,0.0026084,0.0026769,0.0039352,0.0042942,0.0062355,0.0071924,0.0062589,0.0059182,0.0062776,0.0047003,0.0037404,0.0028215,0.0018589,0.0012362,0.00091466,0.00042652,0.00035163,0.00018061,0.00018039,0.00016581,0.00015795,0.00013859,0.00011598,8.96E-05,0.000111,0.00011017,0.00010347,8.96E-05
868,167,KDKL,3.4,0,10,41.988101,A,0.0011351,0.0012403,0.0019545,0.0033992,0.0041825,0.0021201,0.0014719,0.0016525,0.0013424,0.0013969,0.0010836,0.0009026,0.00098771,0.00085863,0.00064632,0.00056137,0.00045897,0.00032106,0.00031652,0.00032911,0.00026135,0.00025494,0.00024451,0.00017051,0.0001643,0.00011333,9.05E-05,7.25E-05
869,167,KKHR,3.4,0,10,88.395891,A,0.00061421,0.00064914,0.00099816,0.0013143,0.0016564,0.0028345,0.0017946,0.0013949,0.00095191,0.0009477,0.00086879,0.00053539,0.00042961,0.00037088,0.00031989,0.00026635,0.00025896,0.0002197,0.00019408,0.00013612,0.00014208,0.00010688,9.85E-05,9.11E-05,0.00010257,7.42E-05,7.89E-05,7.64E-05
870,167,KNTL,3.4,0,10,35.613808,A,0.00097113,0.0010279,0.0012396,0.0025877,0.0032068,0.0021066,0.0019981,0.0028775,0.0037182,0.002518,0.0017305,0.0010594,0.0012461,0.00071483,0.00055546,0.00030659,0.00027733,0.00018332,0.00015051,0.00011565,0.00012337,0.00014128,0.00011405,0.00012417,9.49E-05,0.00010825,8.78E-05,7.41E-05
871,167,MTLI,3.4,0,10,60.424401,A,0.00092357,0.00095118,0.0010669,0.0013269,0.0021724,0.0045004,0.0031049,0.0027246,0.0017967,0.0017934,0.0012212,0.00087185,0.00053961,0.00051348,0.00031072,0.00025478,0.00019981,0.00021019,0.00017106,0.00013363,0.00013811,0.00011191,9.37E-05,7.84E-05,7.28E-05,6.88E-05,8.05E-05,7.98E-05
872,168,ADIB,5.2,0,10,138.00276,A,0.0049919,0.0051691,0.0060017,0.010275,0.01452,0.020676,0.015403,0.01563,0.012772,0.012301,0.0096056,0.0025885,0.0014824,0.00085848,0.00047976,0.00040248,0.00036655,0.00023485,0.00021233,0.00020286,0.00020401,0.00017637,0.00015866,0.00014116,0.0001584,0.00016287,0.00014428,0.00014681
